review_text,review_star
"So far, it's easy to wear 'n comfortable, however I do hope this will last longer for the price I paid versus a similar pair I bought from a Daiso store, made of cheap rubber material 'n easily worn out although things are ""Made in China"" now a days, still any product manufacturer is responsible in using ""quality"", ""decent"" 'n ""durable"" materials as well as making thoughtful, ""experimented"", sound design for a product to withstand daily wear with occasional treading on treacherous, rough ground to occasional speedy pace on a walk.",4.0 out of 5 stars
"Package arrived in good order, and ahead of promised delivery time. Not sure if these are the ""original crocs.""  I bought them as a gift, and when I delivered them to the intended receiver, they commented on the little ""massage bubbles"" on the bottom of the shoe where your foot rests in the shoe. The person wore them for a couple of days and ended up with a blister.  Other crocs she has owned didn't have the massage things on the sole of the shoe, and she never had trouble with blisters from crocs before.",4.0 out of 5 stars
"First time croc buyer...pretty much what I expected. Not a ton of support, my feet were a little sore after being on them all day at work, but that is typical with a new shoe. I bought these due to swelling feet during the end of this pregnancy, and these are perfect for that. Lots of air flow to keep my feet cool, but still a closed toe shoe that is required in my medical office job. I bought a 9 US Womens, I usually wear a 8.5 (39 euro size) but my feet have definitely changed during this second pregnancy. Lengthwise I feel like I would want a little more room, but width wise they are plenty big and I know I would swim in the next size up.",4.0 out of 5 stars
"I purchased these to wear around the house because I have been having lot's of heel pain and can't walk barefoot anymore.  These shoes are a life saver.  I never owned Crocs before.  My son purchased a pair with the fussy liners and he really liked them.  I didn't want the extra warmth so I purchased these.  I am so impressed.  And I can go outside in them if I want.  Part of the reason for my headline about ""foot massage"", is the soles have small ridges of dots that actually massage my foot.",5.0 out of 5 stars
"My daughter wears these almost constantly. She has extra wide feet & they are one of the few shoes she actually likes & that fit. Her friends give her grief about them but, since she is a strong individual, she has never let that stop her from doing exactly as she pleases.",5.0 out of 5 stars
"I’ve wanted a second pair of Crocs for a long time.  I have a pair that’s at least 15 years old and I use them a lot.  This new pair fit perfectly, and I was very happy with them until I stood up. The new design of the insole where your feet rest are full of little spikes molded into the shoe itself.  Perhaps my feet are very soft and sensitive, but I can’t wear these without some sort of insert; I certainly had no intention of wearing these with socks!  Those little spikes hurt my feet!  That’ll pretty much eliminate wearing them in water, which is one of my primary uses for these.  I’ll try to find a suitable insert, but I may just have to return these.  Please bring back the old insole without those pesky spikes!",1.0 out of 5 stars
"They provide reasonable support and are slip proof.  The size 7 I usually wear is slightly snug with these; I would be happier with a 7.5 if they had half sizes.  The holes are nice because they let your feet breath.  I wear socks with them because the inside feels slightly prickly (little nubs).  (Note:  I edited my review and gave it a higher rating after a few days because they are very different and take some getting used to.  For standing and doing chores, they are pretty comfortable).",4.0 out of 5 stars
"Love Crocs sandals. They're super light weight and fairly durable considering they're just made of foam. They're some of the more comfortable sandals I own, since they have some arch support and whatnot in them. I still couldn't wear them for a whole day, or even several hours at once, but for brief periods, like to run outside or wear at the beach, they're great. I only have 1 complaint, they tend to run about 2 sizes too small. I wear a 9- 9.5 regularly, but had to order a 12 in Crocs so they'd fit comfortably.",4.0 out of 5 stars
"If you know what Crocs are then you know what you're getting. Sure, some colors are less garish than others, but at the end of the day these are big rubber sandals that you wear on your feet. It's not going to be the height of fashion, by any stretch.",5.0 out of 5 stars
"ugh. I don't find these comfortable at all. They're a  lightweight rubbery kind of  shoe that makes my feet hot and sweaty, the inside is too bumpy and rough and my knees started aching after walking around in them for less than 15 minutes. Walking in them is not a pleasure.",1.0 out of 5 stars
"I normally wear size 8.5. Usually when I get footware such as this they only come in whole sizes, so I have to choose between 8 and 9 (US). My experience has told me to go with the 8 (flip flops, muck boots, etc). It held true for these, I ordered the size 8 and fit is just what I wanted. Overall love the design, there is a bit of arch support which I want, very comfortable. I wear these as ""house slippers"" all the time I'm in the house, I live on a farm and wear boots most of the time outside, so out in the garage I leave these while stepping into my boots, and vice versa. I probably wouldn't wear these out anywhere, but you certainly could. I don't use the straps, just leave them in the out of the way position, forward, but if I did wear them any place but in the house I'd probably engage those straps.",5.0 out of 5 stars
"Based on a previously purchased pair similar (but without backstrap) that were a bit snug at the end of the day or on ""swollen feet"" days, I purchased this, only one size larger. Mistake.  I am SWIMMING in these. I might try them in the fall with socks, but that defeats the purpose of easy rinse off with hose through the holes.  Moreover, since most gardening is done with water, I'll be left with wet, dirty socks each time.  Beware of the difference between ladies', men's, and unisex products.  My former purchase must have been a ladies' shoe (didn't buy online, and there's no indication inside or underneath shoe, just a size number), and these are unisex.  Bottomline, if basing new purchase size on a current pair of shoes, know that unisex is like TWO sizes larger than a current ladies' size.  It would be nice, also, if Crocs would 1.) consider labeling the bottom of their shoes with an L, U, or MN (not just M, or people might think ""medium"" who didn't know better) before the size number (for ladies, uni, or men) so that  future customers (and current! esp. if received as a gift) know what they own, and equally important, 2.) state how to convert various gender sizing with ordering similar or same shoes--example ""Order same size if you want a slightly larger fit, when going from ladies' to unisex.""",2.0 out of 5 stars
Well... I never had a pair of Crocs before. Somebody told me they used to be softer. I like the Crocs a lot. They are a tad wide but I expected that. They are my new go to shoes this Summer. I have a size 15 foot. I was just amazed that I could get them in a size-15 for $30. I bought my daughter a pair and they were $10 more for the same basic style. .. Go figure? Glad I got them. They will be a great Summer/house shoes for me. Flip flops are not made for guys with a size 15 foot. These crocs have got to be the next best thing to flip flops..... maybe better.,5.0 out of 5 stars
"Just what I was looking for, something easy to slip on when I walk the dog. When it's early in the morning or middle of the night and my canine wants to venture out, sometimes it's not easy to affix my shoes to my hooves when I'm half asleep. I can just slip these suckers on without even trying. They're ugly but in a charming way. They are moderately comfortable, though they do make my feet sweat. Not really a problem though since I plan on wearing them even when it's cold outside.",5.0 out of 5 stars
"My husband had surprised me with a pair of this style Clog in black, so I ordered a pair in navy. After mis-ordering one size larger, I just received the correct size that I assumed would fit as my original black Clogs do. Unfortunately, this latest pair is 1/4 inch shorter in length, which results in my toes/toenails touching the end of the front portion of the shoe.CAUTION! Be sure to try both shoes on and walk around carpeted area to make sure there is adequate space before disposing of box/packing.",2.0 out of 5 stars
"These are GREAT. Don't know why I resisted getting crocs for so long... I guess I thought they were ugly, but man, are they ever comfortable!! And I've gotten to the point in my life where comfort trumps style. (That being said, they aren't THAT ugly... Or maybe they've just grown on me!) I had an old pair of slides that I used for quick indoor/outdoor shoes (to take out the trash, etc.), but they developed holes in the soles, and needed to be replaced. These fit the bill perfectly! I can quickly slip them on to go outside, then slide them off in my foyer when I come back inside (especially with the strap swiveled up an out of the way, they function like clogs).",5.0 out of 5 stars
"Being a Croc wearing family, purchased these as a Christmas gift for my brother in law. Purchased the gray in men’s 15 (he has big feet!)  gave them to him Christmas Eve- he wore them daily in/outdoors for one week....strap on left foot broke on New Year’s Day!!!! I have never had a strap break on my 4+ pairs! Totally disappointed and bummed for my gift! Now he has to wear them with the strap forward....again totally disappointed with this- especially being Croc brand",3.0 out of 5 stars
"I swore up and down for years I would never own crocs, but I bought a pair out of FOMO when my sister got these minion ones... These shoes are light as air and so comfortable. I end up wearing them around the house as slippers to protect my feet from the hard floor and I also wear them when traveling long distances in the car. They are perfect slip on shoes if you're in a rush and just running some errands! Would still never wear these as regular shoes, but they're hilarious and serve their purpose.",5.0 out of 5 stars
"For the longest time, ever since they came out really, I thought Crocs were the ugliest shoes. I couldn't see why anybody wore them. However, my boyfriend owns a pair, and I had to wear them a few times (granted his feet are quite bigger than mine). They. Are. Comfortable. As. Heck. It took a while, but I finally decided that I needed to buy a pair of my own. My feet hurt all the time, especially my heels because that's where I put all of my weight when standing. Let me tell you: I can walk around for hours wearing these shoes, and I don't feel any discomfort. Even after a 9-hour shift of standing and walking around at work, I can put these on, and my feet already feel better. Do yourself a favor and buy yourself a pair. I wear 8 1/2, so I dropped down a half size as recommended, and they fit perfectly.",5.0 out of 5 stars
I think depending on where the Crocs is made the sizing is a little bit off because I got a white one made in Vietnam and a purple one made in Mexico and they fit differently even though they're the same size but I still love them. I'll just wear it without the band behind my heel.,5.0 out of 5 stars
"I don’t know what to tell you. Crocs are dead to me. I have searched high and low for the elusive roomy fit crocs that I first purchased about five years ago. They were made in Mexico of a somewhat softer material than the new ones I find now. After much research, I thought the Classic Crocs were the ticket with their “roomy fit” description. This description is BS. I don’t think Croc makes a roomy clog anymore. I certainly can’t find it if they do.",1.0 out of 5 stars
"The cut of these crocs is different than my older ones. It is very tight around the instep and cut is different on the heel. The material is much stiffer than my other crocs. Debating whether to order a larger size, or try to break them in. But the whole point of crocs is that they are roomy and require no break in time. What is going on with crocs now? Why are they shaped differently? I loved crocs and have a lot of foot issues so would like to find a solution.",2.0 out of 5 stars
"I know this fad is probably already over, but I just decided to finally buy a pair in anticipation of a cruise. I'm not crazy about the texture that you put your feet on (a little spiky), but I got used to it. I am picky about my footwear, and there are few things I can wear without the soles of my feet hurting. These things are SO comfortable! They are super lightweight and seriously the only footwear I needed for the entire week on the cruise. I wore them in the room, walking around the ship, walking around ports, to the beach, to the pool, and even to dinner. The last is maybe not recommended, but you can definitely get away with it. :) I even tried to continue wearing them once I got back to the Minnesota snow (although that did not work out so well). I like the black color because they blend in a little bit more than the brighter colors. They do get crease marks on the top of them, but there's not really a way to prevent that. You might lose a few style points, but they are so comfortable you will not even care!",5.0 out of 5 stars
Bought these for my husband who had a non name pair of imitations. Sadly our puppy had gotten a hold of them twice so extra holes were added. In addition they had been worn through on the soles.,5.0 out of 5 stars
I have hammertoe on my right foot and have difficulty finding a comfortable pair of closed toe shoes. I stand on my feet for long hours as well so even wider toebox shoes chafe my toe and cause a lot of pain. To make it easy on myself I just stuck with one pair of walking shoes and never tried another one. Through the recommendation of a friend who has multiple foot issues I decided to give crocs a try.  I couldnt be more glad that I bought these shoes. The size is perfect and i wear them and work in my studio for hours standing without ever being reminded of my pain. These shoes are extremely comfortable and I wear them all the time.,5.0 out of 5 stars
"I absolutely LOVE the Crocs classic.  They are basically all I wear, whether I'm at work, going to a wedding (YES), gardening, at the beach, I mean:  once you go Crocs, you never go back!!!",5.0 out of 5 stars
Crocs dry very quickly because they don't absorb water as many neoprene water shoes do.  This is important to me because I go five times a week to aqua-aerobics exercise programs and I need the shoes to dry before my next session.  I also like the color selection of Crocs.  I was able to get a color to match my bathing suit.,5.0 out of 5 stars
"These are different from the classic Crocs of yore. I'm bummed out, but I'll just use these until I find a new go-to comfort shoe. Probably go back to running shoes for casual comfort.",1.0 out of 5 stars
"I had a pair of these that I had worn almost every day for 6+ years that somehow got lost during a hospital stay.  I was so sad ... and immobilized, as these shoes are what I wear around my house every day while I chase my kiddos and do chores!  If I don't wear them my feet hurt so badly.  After a week or so of going barefoot and not wearing them I ended up with a full limp and a sore knee (from walking funny because of my foot pain).  My husband couldn't stand it anymore and told me to order another pair PRONTO!  I did, and within a day my feet felt great again!  I have incredibly high arches, and these are one of the few types of shoes I can wear for extended periods of time without any pain.  I loooove my crocs!!",5.0 out of 5 stars
"I know people think crocs are now longer cool, I do not care!  I love crocs, especially in the summer.  They super great at the pool and wash out really well.  I love to take them camping.  I think of them as my camping slippers.  Super Awesome when nature calls in the middle of the night.  When you have more than one color, go ahead and mix and match!",5.0 out of 5 stars
"Liked the free return-The first pair was a size too small, the Clogs I ordered as a replacement fit perfectly. A comfortable size for me turned out to be 1/2 size larger than the fit I like for a shoe. When first wearing I thought the loose fit would be a problem with the Clogs slipping off as the back strap is not adjustable but due to good design by Crocs the Clogs are completely secure and do not slip off. My advice is to go for the loose fit as it makes for a very comfortable fit.",5.0 out of 5 stars
"I have worn these since I got my first pair for 50¢ at a garage sale! The price on Amazon was not quite that good, but it was on the low side. I did have to return mine though because my size was not available in my desired color of khaki. Zappos had them (free shipping and free returns). As always, Amazon is my first choice, but even having to pay $6 more on Zappos.com I got the color I needed. Crocs sizing can be confusing: the bottom of each shoe list two sizes:  M (men) W (women). So when looking for your size, look for your gender size. The shoes should fit roomy at the toe and at the heal - do not let them rub anywhere (as advised by crocs). You will get used to the loose fit after a while - or just use the back strap for more stability. I ordered M 8/ W6 and it was to small (short: toe & heal touched ends) My normal shoe size is women's 8 and on rare occasion 8 1/2. My foot is narrow to med. width. The size I needed from crocs was M7/W9 (so the women's 8 was too small/short). Amazon showed my size of US7/9 (way down at the bottom of the scroll down drop-list), but did not have my color available. Thought I'd take a chance (to save $6) and try women's 8. Zappos, like Amazon, delivered quickly and the shoes in the proper size 7/9 fit!",5.0 out of 5 stars
"To be honest, I really wanted the Purple Classic Crocs to replace an older, worn-out pair, but I wasn't about to pay three times the price just to have that same color of Crocs. I have no idea why the pricing is so varied depending on the color you select, but I am happy to say that these hot pink, ""Neon Magenta"" Crocs are working out just fine. The fit is perfect and true to size, and the same quality and comfort is there, too. Plus, they barely put a dent in my pocketbook. I still miss my purple Crocs and will continue to monitor them here on Amazon. I just hope they are soon offered at a reasonable price. They must be an extremely popular color choice if people are willing to pay $60.00 right now just to have purple feet! (I must have started something years ago when I purchased my original pair...)",5.0 out of 5 stars
"The gold crocs are perfect! They are SO PRETTY, if you were worried about the color on these shoes - worry no more! They also fit very true to size.",5.0 out of 5 stars
Worn these for years as house shoes. Happy they still make and sell these. I developed neuropathy in my legs and it effects my feet too.,5.0 out of 5 stars
"I have two sets of Crocs I've been wearing for about 10 years and they've been great. They're the only shoes I wear, year around. I love them. Or I did. Recently, I ordered two new sets (black and brown) and they're too small. Very small. They're the same size as the two sets I've been wearing, but they don't fit the same. I wear a size 8 wide and the Crocs size 8 has been perfect. Unfortunately, I've worn them so I can't return them, but if I were to purchase more I'd get a size larger. I hope as I wear these two, they'll loosen up.",2.0 out of 5 stars
"This is my third pair of actual Crocs. The other two pair were a women's flats in two different colors, and I love them, but at my age, I need a little more padding for long shopping trips. So I got these classic Crocs. The Navy color is perfect, and true to the image shown. I ordinarily wear a 7 1/2 M and followed the advice to order the next full size down, so a 7M, and they fit very well except for one issue that might only apply to someone like me who has a long second toe and who wears a size 7M. There are holes at the base of the front around the edge, as clearly seen in the photo. The holes on both the left and right shoe line up in such a way that my second toe ends up sticking out of the hole. This is less than optimal. The shoes are otherwise very comfortable and have plenty of padding. I wore them on a recent shopping trip, and except for the issue of the toes sticking out, were just what the doctor ordered. I wore ankle socks to see if that would stop the toe from poking out, but it didn't. I did have to subtract one star from the rating, because of the toe issue, and I'm open to suggestions on what might be done to plug up those holes so my toes don't poke through. I want to keep the shoes, because I was far less fatigued after the shopping trip than usual, but my second toes were a little sore on the sides where they rubbed the shoe after poking out. I don't think one of those decorative plugs they have would work, because they would take up too much room on the inside of the shoe.",5.0 out of 5 stars
"Let's face it. Crocs are ugly. Having said that, I bought these and wear them constantly - they are like walking barefoot with rubber bumpers. I had to re-learn my natural gait after hip replacement last year and Crocs were my go-to shoe during that time. I've recommended Crocs to friends having knee surgery for the same reason. These classic style black Crocs are the same size as purple classics I've had for years but these fit the way shoes should - I didn't realize how loose and big the older pair were. I believe they were manufactured in different countries which seems to make a difference in sizing. Go Crocs!",5.0 out of 5 stars
"These are my first pair of crocs after years of making fun of people who wear these shoes. I wanted a pair of shoes I could slip on and off quickly for letting the dogs, taking the trash out, etc. so I decided to give them a try since they are so affordable. I love them!",5.0 out of 5 stars
"These are not the ""same ol' thing"" that I was hoping for.  The material is NOT the cushy comfortable foam that I had hoped for - it is much less rubber-y and much more plastic-y than the old ones and the sizing is also way off.  In comparing the two, the new ones are about a half inch shorter in total length than my old ones of the same size.  I had another pair that I purchased about a year ago--same problem, but gave them away in hopes it was a fluke batch. Apparently not and I have returned the shoes and am searching for a replacement--anyone know of any OLD stock Crocs for sale?",2.0 out of 5 stars
"The baby blue color was pretty. I bought it in size 9B (W)/ 7 B(M). My daughter wears a size 7.5-8.0, and I am a size 8.5-9.0. The shoe was too long by a thumb and a quarter length for me and even longer for my daughter. I based the purchase on an older croc that was labeled 8-9 and which fit her just fine but touched my toe. I tend to like to purchase a half size up, so I ordered the 9. Because the length was too long, the ankle strap was useless. The width was too wide for my medium width feet and extra wide for my daughter's narrow feet. If you are a size 8.5-9.0 like me, I'd order a size 8. But beware that the width will still be big in general and especially for folks with narrow feet. The little nubs in the shoe were more pronounced in the toe area and hardly felt in the other areas of the shoe. I have flat feet, and the shoe did not have any arch support which works fine for me since my feet tend to hurt when shoes have significant arch support.",3.0 out of 5 stars
"I got these for me and my husband to walk the dog, and we absolutely love them!  They are super lightweight, provide perfect stability and comfort, and you can stick them under a garden hose and they look brand new.  Honestly never had crocs before, but these are truly something spectacular.  I like the look of them, my husband thinks they are ugly, yet he wears them everywhere so that must tell you something about how comfortable they are :)  We have not had them for very long yet so I cannot speak on the durability and longevity of these shoes, but I will definitely be back to update.  Thank you!!",5.0 out of 5 stars
"I can't believe I waited this long in life to finally muster up enough courage to buy these and wear them in public, but it's the best and most comfortable decision I ever made! They arrived on time, color matched to a T, and they're the most pleasant shoes to wear that I own! I can wear these all day and sometimes even forget they're on, save for the bright color I ordered. I will definitely recommend and even buy them as presents in the future! I also recently discovered they make charms for them now...",5.0 out of 5 stars
"I have a slightly wide foot, size 8 men's, and they fit comfortably in the size 8 US Men's Classic Clog (the standard size, not wider model). It's roomy, but not to the point where my foot flops around feels insecure, and there's enough room to wear the clogs with socks on. I like that they're easy to slip on and off and have good traction on wet surfaces. So now I just have to see how they'll do over time. They're replacing a pair of sandals that I bought in Hawaii thirty years ago and are still wearable, but I like the fact that the Crocs have a little more toe protection.",5.0 out of 5 stars
If you've never owned crocs before I really highly recommend them. Don't get me wrong I do not wear these to work or to social events. I don't buy them because they're cute. I buy them because they're practical. I can wear them in the river or when I'm gardening. They also are great to take hiking in case you don't want to jam your feet into your tennis shoes when you have to get up and out of your tent in the middle of the night. I imagine if I lived on a beach I'd wear them there too. They are super easy to clean and I honestly could wear them for days on end I think they're so comfortable.,5.0 out of 5 stars
"DO NOT buy these crocs if you are looking for the real deal, they are huge and the holes are the wrong size/ in the wrong places. They look fine on their own, but compared with real ones they are obviously fake. Spend the extra 5-10 dollars on real ones from the store or Crocs website.",1.0 out of 5 stars
"Great fit for my size 10 feet, and the best part is that these cost MUCH less than they do at the store. I've purchased cheap knockoffs that cost almost as much as these, and they werent half as good. I've worn these every day and the soles dont show any wear. More importantly, they are soft and comfortable, while the knockoffs are stiff and uncomfortable. Some people like to wear these barefoot or with socks, while I prefer to place ""Oder Eaters"" or some other foam in them.  Very good quality and price!",5.0 out of 5 stars
"I used to have heel pain --  plantar fascia.  I stretched a couple times a day and that mostly kept the pain at bay.  Then a friend suggested crocs.  Pain gone.  It has been 10 years since I have worn anything else -- or stretched.  I used to these shoes direct from Crocs.  The website is nice and there are all kinds of options.  Almost all of the styles that I tried were narrower.  My 'real shoe' size is 11 EEE.  Crocs Mens 12 work in this style.  If they feel a little tight at first, keep wearing them.  They stretch and, like fine leather shoes, mold to the feet.  Amazon Prime means free shipping, so I can buy one pair at a time without paying shipping and for the same price as the Crocs website or the local box store.",5.0 out of 5 stars
"I love Crocs especially after breaking a bone in my foot. These have the extra space I need for my wide feet so that they don't hurt that sensitive part of my foot. Even with thick socks, these are the most comfortable shoes I own. The cushiony sole has always been a positive, as well as the deep tread for traction even on a wet sidewalk. If they're a bit loose in bare feet, the strap helps hold them on without worry. The ultraviolet color could be called grape, a lovely shade of purple.",5.0 out of 5 stars
"I work for an FDA controlled facility, so street shoes are not allowed on the floor and work shoes are not allowed off the floor. I bought these to keep at work so I can walk around in the non-production areas without having to put my street shoes back on every time. They're fine, they're just about one whole size larger than my regular street shoes (Asics and New Balance) which makes them awkward to wear. I might spring for another pair for beach shoes, as they do slip on and off nicely and they're comfortable to walk in.",4.0 out of 5 stars
"I only wear Crocs. This is my 5th pair in about seven years! I use them in ways they were never intended. I ran a 5k in these, hiked up Mt. Washburn, cleared heavily wooded land, etc. I am not exaggerating. I always wear Crocs. They are tough, fit comfortably, are completely waterproof, reasonably priced and look great. I get a new pair about every 14 months. That's pretty long if its the only shoe you ever wear, like I do! Love them!",5.0 out of 5 stars
"The ideal user for this product is any person boy or girl who is looking for a comfortable, durable, and water resistant shoe. These shoes are perfect slide on shoes for any quick, pick up situation. Whether that be running errands, taking the dog out, or anything else. These shoes are made for all ages, come in a variety of colors and are made for both sexes.",5.0 out of 5 stars
"I was hesitant to buy these for a couple of reasons.  First, they're...you know--rubber? Plastic? Something like that...  Second, they're...you know--not masculine? Kind of sissified? Finally, the picture makes them look flimsy. So okay. Yes--they are some kind of man-made rubber/plastic/neoprene/something, but that makes them waterproof meaning you can leave them out on the deck after you've been working in the yard and you don't have to worry about them getting soggy and ruined. No--they're not the most masculine shoes I've ever seen, so you have to be pretty confident in your manhood if you wear them out on the town but I got them for yard work which is a fairly macho enterprise. And no, they're not as flimsy as the pictures look. I don't know how long that heel-strap thing will last, but I don't use it half the time anyway and for some reason, your feet don't slip out of the shoes without it, so if it does break--Super Glue and duct tape. THEN they'll look masculine!",5.0 out of 5 stars
"In south GA, winter lawns can get soggy. These plastic shoes allow for outdoor time keeping my feet dry from wet grass and aired out via breeze holes. Very sturdy and durable, i have even walked the dogs with them and they are comfortable after a mile walk. We have a section of the yard that floods, requiring me to set up a pump system to drain water. These shoes stay on my feet as i wade the waters to place the pump in the center. They are easy to walk in thru the water.",5.0 out of 5 stars
"I've never tried Crocs until last week. Always wore thong sandals out around the house, when I was too lazy to put on real shoes/sandals. These are easy to slide into...are pretty darn comfortable...fit is good! I wear an 11EE shoe, with a high instep. My foot actually measures 10.5, but 11 fits better. I would say this fits true to size (unisex mens 11). I probably have 1/2"" of space at the heel....which is fine. Plenty of room in the shoe. Came in a Croc bag with their tags on the shoe....so they seem to be authentic. I would recommend!",5.0 out of 5 stars
"When I took these out of the package I noticed a tag that said “Roomy Fit”. I had not seen that on my other pairs (I have about six pairs that I wear in place of going barefoot). Hey, I really like the extra room. They are wider and seem to have a little more room around toes as well.  I like the khaki color a lot. Like all crocs, these are comfortable and tough. I have already ordered a pair in “denim”.",5.0 out of 5 stars
"So I was the guy saying ""No! Never doing Crocks!"" I will tell you man I love those things! They are so comfortable and great for camping and trips. Wear them with socks when its cold and not when its hot. Water? Dew on the ground? NO Problem... Don't get me wrong, Flip-Flops have a huge place in my heart but I just took my crocks on a 7700 mile motorcycle camping trip and I was so happy I had them. They were a great component to what I needed to be comfortable. Just give them a try but just don't start wearing them to work. Just not acceptable..",5.0 out of 5 stars
"I wore these at least once a day for 9 months on my last military deployment. I highly recommend them if you need ""shower shoes."" I wore these in the shower, in my berthing, and even walking through the Kuwaiti desert to get to the bathroom. They've been folded, smushed, and packed multiple times in my pack and they don't seem to show any signs of breaking. One thing a lot of people might not realize is that they're thicker than regular flip flops and will protect your feet from bacteria better. I seriously think everyone should use these instead of those cheap, black $1 flip flops you get at the PX. I wear a size 11 in most footwear, but these were maybe a half size too big. I didn't really mind this because they were easy to slip on and off.",5.0 out of 5 stars
"I ordered a size smaller than usual based on the reviews, and the shoe was still too wide and big. These are not like the old Crocs. The material is hard, the little bumps on the sole are no longer large enough to massage your feet when walking, and there is no arch support. I don't know what has happened, but don't waste your money on these if you want a comfortable shoe.",2.0 out of 5 stars
"I have ordered the Unisex Crocs from Amazon before and this Pepper red one looks just like the tan pair that I have and both were made in Mexico. But this pair is slightly smaller and the arch support does not appear to be the same as in my older pair.  I love the color as it was exactly what I was looking for, but I do think the size it a bit smaller that my old ones.  I can wear these (7w/5m) but would have liked the slightly larger size better.",4.0 out of 5 stars
"I was never a fan of the look. I bought some for boat shoes. I am a fan now. Pretty comfortable and easy to slip on when needed. However, I left mine in the sun one afternoon and the fit completely changed. No longer comfortable on my feet. So caution everyone, the sun will shrink them! This wasn't dashboard, summer heat, nor Arizona searing exposure, just Wyoming summer afternoon. These are priced more affordably now too, so that helps.",3.0 out of 5 stars
"Almost all my Crocs come from AMazon. They fit perfect, arrive in good timing and wear well. All my present Crocs are 5 to six years old and still fiting fine! Easy to wash off non - fading what more can I say?  Still have two more pair I want. For coming year.  The hot chili peppers print and yellow omes.btw mine are womens9 which are a men's 7..  Crotcs and Amazon are both great companies!!!",5.0 out of 5 stars
"I wear a 7 women's and ordered this size however, the fit was too large width and length wise.  Had to return it and ended up ordering the same size from a different Crocs order (not sure why there was a difference if it's the same size but will place the link for the one I finally got that fit as expected per size).  When I ordered a size 6 in these, it seemed to fit well but soon after I realized it was too small and was actually pinching the small toes.  These crocs are suppose to fit roomy.",3.0 out of 5 stars
"I bought these shoes for work. Let me start by saying that these are the first pair of Crocs that I've ever owned. They were delivered right on time and I was anxious to put them on. I can't lie, I was a little put off by the appearance. Big, bulky, clownish looking shoes. That all went away by the time I put them on my feet. It felt as though I was walking on water. I usually come home limping from work from standing on my feet for 8 hours, but these give me just enough support and cushion to where my feet feel fine after a long days work. They are also a breeze to clean. My feet sweat heavily and this was a major problem when wearing sneakers. I could never quite get the smell out of them. With Crocs, all it takes is a wet cleaning wipe and these babies are like brand new. They are surprisingly lightweight, comfortable, and I'm even starting to like the way they look (lol) I plan on buying more in different colors in the near future.",5.0 out of 5 stars
These are great and so comfortable.  I wear them to walk the dog through the wet grass and I don't slip and my feet stay dry.  I purchased the khaki and they fit perfectly (I wear a 7.5 or 8 shoe and bought the crocs in an 8).,5.0 out of 5 stars
They must have changed Crocs which is not a good thing. The last 2 pair I have bought have run smaller although I'm ordering the same size as always and the material is harder and they are No Where near as comfortable as they used to be. This is distressing since I depended on the comfort. I WON'T be purchasing again. Only reason I gave 2 stars instead of 1 is because the color was correct.,2.0 out of 5 stars
i ordered several crocs (diff styles) - all clogs,4.0 out of 5 stars
"wear crocs all day home and when out, they are the only shoe I can wear w neuropathy in feet and plantar fasciitis in ""my left foot.""  easy to clean and last for years.  I find the inside nubs that ""massage"" the feet wear down over time-  so I reorder every few years for the massaging effect these provide - a great shoe that a nurse in an ER w similar problems  turned me onto 6yrs ago.  they do run a little big,  so the W12/ M10 size fits my  10.5W foot.  last pair bot 12/2016 was a little more narrow than previous pairs .. overall great shoe and value.",5.0 out of 5 stars
"These are terrible Crocs. The heals are so low, they won't stay on my feet. I am returning these for a refund. I further asked the manufacturer, Crocs, to recommend a version of their shoes that would match the ones I have. While they were very responsive, they we not able to recommend the correct model, even after I sent them pictures of my current Crocs. I had to do my own research to find a comparable style/version.",1.0 out of 5 stars
"These shoes are huge for their size.  We ordered 10s at first and they were gigantic and had to be returned.  Downsized to 9s and they are still at least 1 size too long, and kinda loose height and width wise.  If you plan to wear without socks the. Order 2 sizes smaller unless you have a really wide, thick foot.  Upsides are that they are lightweight and comfortable if you order the right size",4.0 out of 5 stars
"I may like these even better once I get used to them. This is my first pair of Crocs, and so far they are just what I needed. The sizing assistance was very helpful and appreciated. Since I need a wider size, I was directed to order the Unisex men's size, and it worked!  They are ""roomy"" and not ""somewhat large"".",4.0 out of 5 stars
Bought these to wear to my part time job working at a pool. I wore flip flops for the first few weeks and everything hurt. A coworker recommended Crocs and I'm so glad I listened to her. They are super comfy and allow me to move quickly on the pool deck when I need to.,5.0 out of 5 stars
"XXX wide feet, widened even more by bunions, RA and three bone-fusing surgeries.  I've been paying big $$$ for Drew shoes and orthotics and lost the ability to walk barefoot at all.  Wearing there the last three weeks I have increased my activity, lowered my pain and foot cramps, and felt my toes spread to their natural width and length.  I also have high arches, and tend to develop bone spurs on the top of the midfoot (Danskos HURT!), but my feet still feel great in these crocs.  Only the classics fit this well.  Buying 3 more.",5.0 out of 5 stars
"This is a great price for crocs. I bought a pair of these when I didn't have comfortable shoes with me while visiting family and they were so great that when I got home I ordered a pair on Amazon for home. They're a comfortable shoe for taking walks, and when I happened to be without lake shoes one day, I used them in the lake when I was swimming with my toddlers. They were excellent lake shoes.",5.0 out of 5 stars
"I love these shoes. I work 12 hour night shifts at an assisted living facility, so I'm on my feet a lot. I've bought expensive shoes in the past which were not as comfy as these. And best of all, my feet no longer sweat. In other shoes my feet would sweat which would make them cold (not good in Wisconsin winters). Not so with these. Definitely will order more.",5.0 out of 5 stars
