review_text,review_star
"Was looking for a wireless headset for a while. This is sort of audiphile grade. Love the sound quality. The clarity and mids and lows  are spectacular. I love how the bass is subtle and not overpowering.  Durability is almost perfect. Ergonomics and quality of the buttons are not good. It is reasonably comfortable for 1-2 hours at a stretch. Not as comfortable as the Bose QC 35.  Good headphones for work or to chill. Battery life is great, connectivity is great and does the job well. The noise cancellation is mild at best. Thanks to these headphones I have started listening to a lot of alternative rock.",4.0 out of 5 stars
So i had been waiting for these headphones for a while as I bought these as a birthday gift...,4.0 out of 5 stars
These headphones will cost you some bucks but they will provide quality sound and features.,4.0 out of 5 stars
Great pair of headphones. Good battery life. Adequate noise canceling. Sound quality is quite good as well. No issues in connectivity.,5.0 out of 5 stars
"The headphones are great, but they are definitely bulky and seem to get uncomfortable after 30-40 mins of use. The only good competition to this is Bose QC35 - the price of which can buy you two of these headphones. All in all, NFC, pairing, sound quality is all top class; bulkiness being the only con.",4.0 out of 5 stars
Volume is pathetic ...beats or bass is just not there ...my Samsung ear phones performance so much better than  this headset....please don't waste your money on this.  .greatly disappointed.,2.0 out of 5 stars
"Sound quality is lower than Sennheiser signature standard but still is better than many products in the price category, however, the biggest drawback is the headband design and the pressure exerted on the ears ! Alas the headband cushioning is inadequate and the band width in the higher end cans is generally twice of this and with better cushioning for longer listening sessions. The pressure in this design on the ears and the adjoining sections is surely more than required, coming close to irritable levels after a short session - probably in the effort to improve noise suppression but this is backfiring as the cans can only be used for about 30 mins and then your ears start crying to take these off. Hopefully Sennheiser can take some corrective action to address this fault to make it a worthy Sennheiser which at present it fails to comply with.",3.0 out of 5 stars
"DO NOT buy these for their noise cancellation. Doesn't work, rather just adds a strange hiss to the sound. At best it is noise isolation headphone. This is my second unit of the same SKU - both failed miserably in this aspect. Sound quality varies from OK to good, depending upon the type of music. It's never spectacular though. Battery life is good. Initial pairing can be a pain sometimes. Pixel 2 XL pairing was a breeze, OnePlus 6 just wouldn't connect. Buy these if available on a discount - as a decent enough bluetooth headphone - not as a noise cancelling one though. You get what you pay for.",4.0 out of 5 stars
"Fantastic Sound Quality! Amazon has this product at half price during Independence Day sale, came in early too.",5.0 out of 5 stars
What a deal.. Good brand with good sound and decent noise cancellation.,5.0 out of 5 stars
Yes the product is as per what it claimed..,5.0 out of 5 stars
Best in its class. Especially with amazing offers from Amazon. I've had my share of headphones. Couldn't resist checking this out after the price and deals offered. Noice canceling is as good as bose itself. Earmuffs are big but I like it that way. Nice leather finishing with metal and plastic covering gives it class and agility. I'd say definitely a fantastic buy. I still haven't had the charge fully run out. I always travel with it. Five stars and double thumbs up 👍👍,5.0 out of 5 stars
Overall a good overhead ANC headphone.,4.0 out of 5 stars
"The sound quality is obviously Sennheiser quality, one of the best.....crisp and true to the music. I have to say im a bit disappointed with the noise cancelling but considering that it comes at the almost $100 cheaper than the Bose or any of its competitors id definitely say its a good buy and kudos to Amazon for the quick delivery and response.",4.0 out of 5 stars
"As MRP is ₹14,990 , someone would expect there should be some use of metal in the product. It's totally plastic. Quite comfortable. I don't find kind of difficulties while using the product. Little bit confusing how to enable/disable ANC . Bluetooth range is quite good. As per my test Sound quality is totally balanced. I have purchased this through Amazon freedom sale with super discount",4.0 out of 5 stars
"Simply Amazing Music Reproduction. I am comparing the sound quality with Audio Technica and Bose headphones, which I own. But these can reproduce the most balanced music, in wired or bluetooth mode. Two hours of charge gives me more than 12 hours of continuous listening in bluetooth mode. The ANC is not even 50% of what Bose QC 35 can deliver. It is just enough kill ambient sounds and engine drone. Though the Phone earpads are very well made, they can never cover my ears completely and acts as on the Ear phones rather than Over the ear. The padding on the band is flimsy and using the phones for longer period becomes uncomfortable. The Bose QC 35 and Audio Technica with its large earpads and good padding win when it comes to comfort. But again if I have to buy another set of Headphones, simply to listen to music, I will buy these Sennheisers again.",4.0 out of 5 stars
Great sound and perfect balance bass is not on high end but clarity of sound  is best,5.0 out of 5 stars
"Amazing sound. Not bass heavy. The vocals are crisp and clear. ANC is good too, no outside noise can be heard. Compared to Bose QC it's still good, but not as comfortable. Overall excellent quality for the price.",5.0 out of 5 stars
Bought these on a whim. Very happy I did in the end.,5.0 out of 5 stars
"I extended my budget to buy this headphone, To see how different is ANC.",4.0 out of 5 stars
"Nothing less than the title...simply superb cans...I spent sleepless nights reading number of reviews n am on the verge of buying Sennheiser Momentum wireless 2.0  and fortunately came across these cans which are exactly half or even less cost than momentum...but to tell you,I made a right choice by choosing these,as they are just like IN THE STUDIO... especially,their soundstage and SEPARATION are mind blowing,along with excellent sound balance... don't get doubtful by reading few reviews speaking about their BASS capabilities,these are just outstanding in BASS segment..if someone wants the FAKE BASS produced by SONYs,let god bless!!!",5.0 out of 5 stars
The noise cancellation is not as good as expected. The price is although justified..,3.0 out of 5 stars
"Sound quality is good however, noise cancelation is preety ordinary. U don’t get a sennheiser”s feel on your ears. Baterry life is awesome and with this kinda ANC price is a bit high. When put on cable you loose all the controls on the headset which means no NC, no colume, no track change.",3.0 out of 5 stars
"Great product for the price. ANC is decent, maybe not the best out there, but works. Sound quality and sound staging is perfect.",5.0 out of 5 stars
"brought this for 7.5k and I must say it is worth every penny at that price point. the noise cancellation, however, is not as good as high-end headphones but still pretty good. In no sale situation, one can also go for 4.40BT which just lacks noise cancellation and wouldn't miss much.",5.0 out of 5 stars
I have been using it from the last two days so I think it is time to share my views:,4.0 out of 5 stars
"Pretty amazing so far, completely satisfied and amazed that noise cancelling is being offered in wireless option at this price.",4.0 out of 5 stars
"Damaged Product, lot of distortion at higher volumes , it’s hard to check just play ‘Coaster’ by Khaled at the highest volume. You will understand. I asked for the replacement hopefully amazon is doing it.",2.0 out of 5 stars
Sound quality is really good. I expected more noise canceling. The gap in the ears cups could have been more to accommodate the ears. At times there is pain in the jaw.,2.0 out of 5 stars
Only if i would have received my order in reality. The The  The 1008 AMAZON baba miss placed and billed on my account. this image I downloaded feom google.,5.0 out of 5 stars
"Noise cancellations is pretty good, sound could’ve been better, purchase was satisfaction",4.0 out of 5 stars
I bought these headphones after lot of search and study.,5.0 out of 5 stars
"To begin with, these pair of headphones are great. They sound good, they feel good. Having said that, few of my observations after 2 days of usage.",4.0 out of 5 stars
Bluetooth is not working while connrcting to xiomi phones.,3.0 out of 5 stars
"Writing this review after an extensive use close to a month now. I’ve been using Sennheiser products close to a decade now, the sound quality is really good, I love flat music & it meets my requirement, those bass lovers look somewhere else. Coming to active noise cancelling, it does to some extent, while traveling/commute especially we all Indians know how good the roads are here, it adds it’s own disturbance, it’s good when you are at office or home sitting listening music or movie. Battery is excellent, connectivity is good. Switching on, sometimes take multiple push. If you are thinking to take calls from this, think twice if you are in crowd, it’s not that other person can’t hear you, that person can hear everyone else along with your’s, as this doesn’t have a noise cancelling microphone. Overall not bad if you are at home, office are somewhere calm, which is not it’s overall purpose.",3.0 out of 5 stars
"The device in itself is great. Love the Audio quality. Only drawback, was turning the Headset Off when it was in Wireless Mode. For some reason, no matter how long, hard, soft, etc manner of ways you pressed it, there was no guarantee it would turn off. I noticed this Issue was faced mostly when the battery life was less than 6 hours. When it was above that, such occurrences were rare.",3.0 out of 5 stars
"Its the best Bluetooth and noise cancellation headphones.The sound clarity is tremendous,The battery life is excellent ,",4.0 out of 5 stars
Cons,2.0 out of 5 stars
"Same product is available in 11989 rupees by other sellers I purchased it for 15000 rupees from fastdeals india, feeling like I have been cheated by seller fastdealsindia, sound - superb quality but product's  bass  needs to be improved, noise cancellation is fair , overall product good would rate 4 out of 5 stars",4.0 out of 5 stars
"Work great, use it on my commute in Mumbai and this almost blocks all noise. The battery life is good, one complaint is that the device goes off at about 20%, now I dont wait for it to drain till 20%.",4.0 out of 5 stars
I got these at a great price during Amazon's freedom sale for Rs.6741/- Which is why I am willing to live with the shortfalls & there are a few to callout for this pair.,4.0 out of 5 stars
Exceptional sound quality....amazing clarity and combination of bass and treble..nc facility superb.. lots better compared to sony mdr950 bt..can't compare with bose as I haven't used it...battery life more than expectation..,5.0 out of 5 stars
"I was in need of a noise cancellation headphones for my work. I came across this and after watching some review videos, I decided to go for it. Here are my initial impressions",4.0 out of 5 stars
"While everything about this Sennheiser BT headphones is fantastic, there is only 1 strange problem - if you listening while walking, it creates a thump sound in the ears, and that disturbs your listening experience, and is annoying. This means that I almost cannot hear it while I am taking my walk, which is a strange situation. Otherwise everything is great about this product.",3.0 out of 5 stars
I got this for INR 7490 during the Great Indian Festival sale! Have to say it's one of the best headphone's i've come across.,5.0 out of 5 stars
Sound quality is worse than my 300rs Samsung earphones. Only noise cancelling is something useful otherwise it's waste of money. I am shocked that I wasted 7490₹ for this only by seeing Sennheiser name. And 1 more thing packing is also cheap.,1.0 out of 5 stars
"Its undoubtedly, a steal at the primeday deal of ₹7490.",4.0 out of 5 stars
Good soud.. not too loud! Bass level could have been little better.. but do not compare with sure or boss . Sound quality is different.. the best in this price,3.0 out of 5 stars
Got during Prime Day sale at 50% off and extra 10% card discount (Rs. 6750). And it's a steal at this price.,5.0 out of 5 stars
"Simply put.. unbeatable in its class..Been using d brand since last 10 years and never was displeased wid quality. Now dis pair, like most of dem of dis brand offers neutral sound n I hv to tune my Equalizer to get d type of sound I want. Of course if u want audiophile grade u need to up ur budget. But wid normal ears, u'll b overwhelmed wid d details it produces@113db@1kHz@1Vrms. Bass is not overpowering, but very natural and satisfying n does not feel like out of d world as is belted out in 'some other' company's headphones, where electronic filters suppresses d mid n high frequencies to boost d low (read Bass) frequencies and claim as SUPERBASS or BASSHEADS or Head n Brain CRUSHERS..As said it has dynamic bass, I feel, it tries to adjust as much as possible to d Equalizer setting. Music is lively..More if ur source supports aptX BT codec.. if u want abnormal bass dis is not for u, as it would distort at highest volume wid highest Bass and highest Equalizer setting for LOW FREQUENCIES,since it's diaphragm is PET..In layman's terms, go for it, if u want a near-natural sound, in an Over-ear BT headset, wid balanced low mid n high frequencies sound. If ur upgrading from cheap headphones or d so-called boombassssstic trash den u'll be surprised to hear lot more instruments in it, and pleased to know dat de existed in ur music for all the time u were listening 2 dem in ur previous pairs. U'll fall in love wid dem, just as I have. Got @₹6741/- only in d gr8 freedom sale on Amazon. Thanx to Amazon for such a magical price to such a beautiful piece..I love Sennheiser..But d review was an honest one..widout any partiality..",5.0 out of 5 stars
"The sound quality is excellent (crystal clear and undistorted even at the highest volume), pairing these with your device is a breeze, and the overall build quality is impressive, despite the lack of metal and real leather. I have to admit I didn't face any of the fit issues experienced by some here (maybe it has to do with the size of my head/ears), so I have no complaints, really!",5.0 out of 5 stars
I bought these in sale for 7.5k and I v been using then for 6 months now .,5.0 out of 5 stars
So these just arrived today ahead of the expected delivery date so that's a plus.,4.0 out of 5 stars
Not good,1.0 out of 5 stars
"1)These are high quality headphones ,normally we can get in this price range. But we can't get noise cancellation headphones with Bluetooth connectivity, in this price range. Usually they are above Rs 25000.",5.0 out of 5 stars
"I am writing the review after using these really cool closed-back over-ear headsets for the past 15 days.  I must say, these headphones are a damn good entry level buy, in the wireless + ANC game !!  As you may already know, how much expensive good wireless headphones are, but these aren’t that expensive and pack a good punch too. The biggest problem in wireless headphones is that they have bad battery backup but these have super long battery life.",5.0 out of 5 stars
"I don't understand if the noise cancellation is turned on or off. I dont think the word Noise Cancellation suits the technology used in this headphones. Especially if you have heard Bose, whatever be the cost difference, this is not at all near the ANC feel. Terrible.",1.0 out of 5 stars
"At this price point, they really need to work on sound quality and make it superior. My bose qc25 (wired) are atleast 10 times better in terms of sound. Needed a wireless headphone but compromised on sound quality which I think is not worth it. Build quality and connectivity is good. Average noise cancellation. Overall, good buy for people who have not listened the sound of bose noise cancellation headphone yet!",3.0 out of 5 stars
Superb men,5.0 out of 5 stars
"It’s OK product. Not worth 10k. I got it at discounted price but still feel that price I paid for this is higher side. Noise cancellation is not good. The way Bose isolates you from outer world, it’s nowhere close to Bose. Sound quality is also OK. Not excellent and all. I would advise you to buy Bose quiet comfort. Though higher at price, it would serve your purpose.",3.0 out of 5 stars
"The Headphone is a very good piece, and has a good feel of premium to it. The earcups are a bit hard on the earlobes and could impact a bit of pain to them. They provide average to above average noise cancellation, but still some outside voices sweep in, if you're on the very low volume setting.",4.0 out of 5 stars
1.Durabiliy- This is a well built headphones with s premium feel even it's plastic.,5.0 out of 5 stars
I have been using these headphones over a month and here is my experience with them.,4.0 out of 5 stars
"Absolutely loved it , if you could buy this, get this without any second thoughts , I was confused between this & ATH M50x ,",5.0 out of 5 stars
Love the headphones. Got at 50% discount. :),5.0 out of 5 stars
"After watching a whole lot of video reviews I've been back and forth on this one as I wasn't sure if this product will impress. Fortunately, my friend bought it and his review solved all my fears and doubts. I instantly bought it and voila! The product is by far the best musical experience I've got. I'm not much of a bass lover and loves clear and crisp music and vocals with ample bass. This product is just that! With regard to comfort, it takes at least 2 weeks of usage to get comfort around this product as you may initially feel that it's too tight around your ears. But, once your past that stage, it gets comfy. Yes, I do occasionally have to take it off as it gets a bit heated up and I don't mind it. My verdict, a good investment to evoke our senses!",4.0 out of 5 stars
"Sound quality is pretty nice, with balanced spectrum. Bass is decent too.",3.0 out of 5 stars
Pros: 1. clear and neutral music with soft bass but,5.0 out of 5 stars
"Very Poor Quality, the product I received stopped working after a month from purchase and I can't return it because of the 10 day replacement window. Very bad experience for such a costly product. Definitely do not recommend it. The paint logo also started to fade after only a few days of use. Noise Cancelling is sub par at best.",1.0 out of 5 stars
"Bose headphones provides you noise cancellation even if music is not playing. So do not compare this to BOSE. However once the music start playing with this headphone, the noise cancellation is great. I use this in my work environment or while traveling and the outside noises are filtered out. Battery life is great. However only problem i saw is that battery percentage shows on the screen as 100/70/30 percentage and then it starts saying low on battery. The battery percentage shown by the device is not very accurate",5.0 out of 5 stars
Overall a great mid-range headphone.,4.0 out of 5 stars
I bought this product with high expectations. Bottomline: Its not worth it.,3.0 out of 5 stars
Don’t Waste money,1.0 out of 5 stars
"I liked sound signature, it was balanced with apt bass mids and highs.",5.0 out of 5 stars
Not worth for the price i bought. My 100rs earphones does better job than this Headset.,1.0 out of 5 stars
"Using this product for 2months now, classy looking, not much grip on head, could slip, good battery life 20hrs as claimed, bass is good,",3.0 out of 5 stars
The sound quality is good and great value for money for a noise cancellation headset .but my ear lobes pain after 30 min of usage . The company shouls work on the design of the ear caps area .,3.0 out of 5 stars
"Awesome sound! Warm and crystal clear! Sound doesn't distort even if I pump the volume to max. Bass is not much, but I am very satisfied by the sound balance. The highs and lows come out very clearly. Noise cancellation is pretty effective. With noise cancellation on and music on, it cuts out almost all surrounding sound unless my daughter or wife is screaming at the top of her voice ;-).",5.0 out of 5 stars
"The noise cancelling is almost a complete hoax. It just does not work . Can't even filter out a ceiling fan's sound when nothing is being played. If you are playing something and then try to turn it on, you won't even know if you just turned it on or off. Fells pretty much the same. Sound quality is pretty good at the price(7500). Build quality could be better",2.0 out of 5 stars
Sound quality is very good. It has expected bass effect. battery life is good and build quality is durable. These are the best headphones at this price range.,5.0 out of 5 stars
Sound quality is best but the bass thump is missing in normal songs but when we get HQ MP3 it would feel better but where we can't the HQ MP3 for 90's and early 2k generation MP3 songs,4.0 out of 5 stars
Overall it's a decent purchase. I didn't get the Bass quality that I was looking for. If you are looking for super Bass then this is not the one. But if you have an equalizer to boost performance you can give a try. Battery life is really good. Design is good. I got the product at 6.5K so I am happy with what I got at the price range.,4.0 out of 5 stars
Good product at cheap price with discount at Amazon . The sound and build quality is excellent,5.0 out of 5 stars
The product packaging doesn't seems to be like of genuine one.,1.0 out of 5 stars
"bought at fifty percent less price, sound quality is decent, noise cancellation is ok, not quite comfortable as bose though, but good enough for the price. good entry level NC headphones.",4.0 out of 5 stars
"Wearability comfort has problems. It is kind of on ear device and minor pain on ears after 20 minutes, but with some adjustment of moving the device a bit, can manage. Descriptions were confusing about around the ear etc.",4.0 out of 5 stars
Headphones have decent sound output/Quality. Noise cancellation is acceptable at this price point they are not comfortable at all. Also audio cable stopped working 5 months in.,3.0 out of 5 stars
Not that good so please buy good Bluetooth headphones like Bose as one time investment,3.0 out of 5 stars
Awesome but you may not find that much bass although its a good headphone,5.0 out of 5 stars
It has good sound quality(sennheiser quality) and good noise cancellation but not as much as Bose qc35. It has an option to toggle noise guard.,5.0 out of 5 stars
"The noise cancelling is pretty good, it blocks most of the ambient sound and let you indulge in the rich sound and bass which it packs. its comfortable to wear for long duration and its battery backup is good too.",5.0 out of 5 stars
"This product has a good sound quality, at this price you won't ask for more, noise cancelling is okay, but at 7k you'll be more than happy with the kind of experience with this,",5.0 out of 5 stars
Supports aptx. Good sound quality without over exaggerated bass,5.0 out of 5 stars
These are the best pair of headphones that you can get with awesome sound quality. The sound quality is better than bose and battery lasts for for 3 days on normal use. The headphones have a nice built quality and feels comfortable.,5.0 out of 5 stars
"I got it during sale @7k bucks.. Really worth product. Nice noise cancellation. I used it in all purposes like travelling, daily music, video calling etc.. It gives a nice experience.. And Battery life is really awesome..",5.0 out of 5 stars
The head phone in itself is good. the build quality is good & so is the ear comfort.,1.0 out of 5 stars
Nice choice by Amazon !!!! first time buyer of noise cancelling headphone it really gives freedom to listen the music and it's wireless,5.0 out of 5 stars
I am writing this after an extensive use of these headphones in gym for 40 days and can say it's a complete waste of money. I could not expect this from Sennheiser being a renowned brand.,1.0 out of 5 stars
Looked good,1.0 out of 5 stars
Good Quality of sound,5.0 out of 5 stars
Great headset for the offer I got it for. Sound quality is best when you connect it with the wire provided than when connected via Bluetooth. Also I couldn’t connect my iPad via Bluetooth.,4.0 out of 5 stars
Its been almost a month of use.. and I am loving it more..,5.0 out of 5 stars
Bought effectively at 6750.. Any noise canceling headphones at this price would be a good purchase..Sennheiser is a great headphone with long battery life.. Just hoped that it's padding were much softer,5.0 out of 5 stars
The sound is clear and the bass is medium.,5.0 out of 5 stars
"Nice headphones, excellent battery and excellent noise cancellation, comfortable and excellent sound, good sound capture. With package to store and cable",5.0 out of 5 stars
Superb head set no pain rlex enjoy the music I got the piece in offer in amazon hey guys buy it now,5.0 out of 5 stars
"if you're planing to watch the full movie at a time with this, thats bot gonna happen , you have to atleast give youself a 5 min break within an hour, its not that comfortable",5.0 out of 5 stars
"The 15k price tag isn't justified; I got it for 7.5k so that seems fine. The ANC is ok, but when there's nothing playing it's muffling at best.",4.0 out of 5 stars
"Best headphones I have used. Only problem is of your ears are big, then the you will feel uneasy after using it for a couple of hours straight",5.0 out of 5 stars
Noise camcellation does not work opposite end gets extra noise.,1.0 out of 5 stars
Why there is so much of drop/breaks in sound through Bluetooth. Is this common issue in Sennheiser. Other than that all good,4.0 out of 5 stars
Clear sound.,3.0 out of 5 stars
The noise cancellation is could have been better. The ear cap size is a bit smaller than what I would like so I can't wear it for long periods .,5.0 out of 5 stars
"Loved the sound, but noise cancellation is not the best.. it is still better for the price..recommend it..battery life is best..",5.0 out of 5 stars
Worth for money..of course u can’t compare with PXC model. The sound quality and battery life very good.and provide decent NC.,4.0 out of 5 stars
The base quality is not upto the mark. Ear cup material is good but may not last for long. Overall the product is satisfactory,4.0 out of 5 stars
"Don’t buy if ur ears r big, sound quality is good, battery life is good and noise cancelling not as good as Bose headphones..",3.0 out of 5 stars
Impressed with it's quality and NC works pretty well. Sometimes mic is very feable during calls.,5.0 out of 5 stars
NOTE:,5.0 out of 5 stars
Value for money. It has very good sound quality in this segment. NC is not the best in this head phone but not the worst also.,5.0 out of 5 stars
Noise cancellation not worth the cost and sound quality is decent. Great device but not worth the money I paid for it,3.0 out of 5 stars
for 7.5k this is the best nc bluetooth headphone that you can get,5.0 out of 5 stars
"The headphones provide good neutral sounds but has an issue in multiple devices connectivity such as PC, mobile at same time.",4.0 out of 5 stars
"Not satisfied because,i have heard qc 35...but then clarity is great even at 100% volume...and regarding noise canceling is not 50% of bose...but at the same time,great at the price point..if you buy don't expect bose nc quality",4.0 out of 5 stars
Build quality is awesome.,5.0 out of 5 stars
"With the HD 4.50BTNC, you can expect a warm clear sound with crisp highs and punchy bass that's adequate but never overpowers. For those who are after crisp audio and well-rounded tone, the HD 4.50BTNC is worth considering. Even when I cranked them all the way up, the sound remained quite clear and didn't distort.",5.0 out of 5 stars
This is by far the best headphone i every bought. It might look like a heavy one on the wallet but Worth buying it.,5.0 out of 5 stars
The noise cancellation is really good and so is the sound quality. A better Base would make this product perfect.,5.0 out of 5 stars
Sound quality could be little more improved. Sometimes doesn't hear person talking. Otherwise this item is good to be used.,5.0 out of 5 stars
"The sound quality of the product is not good. These are very heavy, which gives me a headache in some time.",1.0 out of 5 stars
"I like the good sound quality and light weight but it looks strong.  Amazon Shipping is fast, I like that.",5.0 out of 5 stars
"Last time, it was in offer 50%.",4.0 out of 5 stars
"You can hardly go wrong with a Sennheiser.  I am no audiophile, but to me it sounds just great. Not too bassy.  Feels natural.  The headband is a bit tight, but maybe it will settle into a good fit with use.  Enabling noise cancellation is a bit tricky.  My in-ear Bose NCs are better with noise-cancelling. The Sennheisers let in a bit more of ambient.  In fact for most people the version without NC might be a better proposition.  The padded over-ear pieces by themselves block a lot of external noise.",5.0 out of 5 stars
its a worthy product in this range i suggest other to buy and enjoy the music as you want .,5.0 out of 5 stars
"Ordered these headphone on 16th July '18 and got them at whooping promotion discount of Rs. 7,500 and extra 10% off on HDFC card on Amazon Prime day. So this deal of the day made these superb headphone cost me just Rs. 6,741.",5.0 out of 5 stars
Great sound quality !! I want to sell mine !! New product not used yett! Get it for 11000/-  contact. 9582752106,5.0 out of 5 stars
I have used this product for the past 1 week i feel that the audio quality is really good and sennheiser has nailed it especially when i played an 8d music i could feel the audio travelling all around me .now considering the physical overview the build quality is really good..rubber silicone is used as the padding on top of the headphone and there is not much branding in the headphone which i feel is good.,4.0 out of 5 stars
"NOT WORTH MONEY...if u want to listen to bass,,,you need to turn the volume high.otherwise bass is not good...........sound is clear.no distortion in sound.......but has no strenght..sennheiser cx 180 is better.....",2.0 out of 5 stars
Quality of sound,5.0 out of 5 stars
Not sure if it is a first hand product and symbol is weared off after 5 days,2.0 out of 5 stars
good,5.0 out of 5 stars
Everything Good ...,5.0 out of 5 stars
Very good sound but not good in nc,4.0 out of 5 stars
Sounds are good for the price paid,4.0 out of 5 stars
Awesome,5.0 out of 5 stars
Very good product,5.0 out of 5 stars
"Sound quality is very good, but i am a bass head, I didn't like these very much they are not for me. The sound profile on these are Balanced not Bass specific even at high volume it feels like they are underperforming.",3.0 out of 5 stars
Sound quality is good and clear with great battery life. Noise cancellation is good.,4.0 out of 5 stars
i feel so bad experience in AMAZON. i Oder that,1.0 out of 5 stars
"Purchased this headphones a few days ago from Croma and I must say, totally disappointed",2.0 out of 5 stars
The sennheiser HD 4.50 have active noise cancellation feature but it is not as effective as the Bose headphones which may be costlier but alteast you get what you wanted,3.0 out of 5 stars
Superb headphone can close your eyes and buy the headphone. Excellent connectivity and nice bass. Thanks be to JESUS for giving me this headphone.,5.0 out of 5 stars
Sound quality not nice,2.0 out of 5 stars
"
            ",5.0 out of 5 stars
Outstanding headphones! Was eagerly waiting for them to launch in India and here they are. I'm not an audiophile but these are definitely worth the money .They produce exceptional sound and I sometimes feel that I'm hearing instruments  that I never heard. All in all listening any kind of music on my HD 4.50 is a an experience.,5.0 out of 5 stars
When we use swet is coming,1.0 out of 5 stars
Superbbb,4.0 out of 5 stars
"Don't buy it from Amazon.in ,buy it from Amazon.com you'll save yours 21000 rupees. I bought from.com. And they are good.",5.0 out of 5 stars
So cheap,1.0 out of 5 stars
