review_text,review_star
It good quality but I thought it was 5s but it is good anyways,5.0 out of 5 stars
I would recommend this to anyone. I got the white iPhone 5 and it's amazing for a certified refurbished phone. I don't usually write reviews but this product is so good I had to,5.0 out of 5 stars
Did not work!  You could only hear your callers by using the speaker phone!,1.0 out of 5 stars
Can't hear without speakers or heardphones  ..just ohh my God. ...bad,2.0 out of 5 stars
display had a pink background and the keys were hard . dissatisfied,1.0 out of 5 stars
Very good,4.0 out of 5 stars
phone has been nothing but trouble since I purchased it.  I cannot keep it working.  Poor purchase.,1.0 out of 5 stars
After a couple days the Siri stopped recognizing my voice and the device would freeze,2.0 out of 5 stars
The battery is extremely short lived. 1% of charge only last 2 minutes,1.0 out of 5 stars
love it,5.0 out of 5 stars
Apple iPhone 5 16GB - Desbloqueado - Negro (reacondicionado certificado),1.0 out of 5 stars
This is the worst phone ever! What a huge waist of money! I'm sending this piece of crap back!!!!!! 😡😡😡,1.0 out of 5 stars
"I received the phone and placed it on charge. After it was fully charged, it started shutting down. It has been doing that very frequently. I have to continue turning it back on.",1.0 out of 5 stars
"It doesn't work, I can't hear anyone, it doesn't ring. And I can't make outgoing calls, or turn up the ringer.",1.0 out of 5 stars
Wifi of the phone doesn't connect to any network.,1.0 out of 5 stars
Phone worked great for two day then phone over heated it stop then started a month later then my screen was pushed out of the Frame due to the battery swelling up,1.0 out of 5 stars
"Returned, too many dark marks on screen",1.0 out of 5 stars
The problem with this is that you can't get your phone service to connect to it. Only works for a certain service,1.0 out of 5 stars
Imei came up showing that phone was reported stolen from Verizon,1.0 out of 5 stars
Very bad in term of quality. The charger is not working properly. I am very disappointed I wish I went directly to Apple store,1.0 out of 5 stars
"The iPhone works like a brand new one. I am able to listen to music, play on my apps. I am very pleased with my purchase.",5.0 out of 5 stars
Works great,5.0 out of 5 stars
came to me with the home button broken and had many problems with trying to charge the phone fixed that 30$ later and has now just broke after 4 months of use. Was not dropped or treated badly in anyway,1.0 out of 5 stars
Replaced my old phone with this used one and haven't had a single issue,5.0 out of 5 stars
Great shape!! Works fantastic,5.0 out of 5 stars
I love my new refurbished Iphone 5s!!! I believe I got a really good deal from Amazon. My phone was in great condition when I received it. It didn't come with the original charger or base but other than that I haven't had any problems so far! 👍🏽,5.0 out of 5 stars
"It is a phone, what more can you say",5.0 out of 5 stars
There was no way to set up the phone for any network services.,1.0 out of 5 stars
Volume is not loud enough. When I put on speaker it is loud enough,4.0 out of 5 stars
"Battery power is horrible. Even with all settings set to save power, it rarely makes it through the day.",1.0 out of 5 stars
I bought one for my mom and it does not charge more than 19%. And I made a complaint and no one got back to me yet. I would give 0 stars for review.,1.0 out of 5 stars
The battery on this iPhone 5 is terrible.,1.0 out of 5 stars
"DON'T BUY, It takes forever to cut on when I first received it, And it's Jumps the percentage down , And it cuts off and on all day long . it's garbage don't waste your money .",1.0 out of 5 stars
"Phone was not able to switch to Verizon even with it so called ""unlocked""",1.0 out of 5 stars
The iphone is ok,5.0 out of 5 stars
awesome works great writting this off of it now XD,5.0 out of 5 stars
"Got this phone to have when I needed to replace my older one. Just started it up today and it will not keep a charge, had to charge 3 times today and its already dead again. 189.00 waste!",1.0 out of 5 stars
Phone was good for a few weeks now it cut of by itself and won't fully charge ... Really want to replace this phone,2.0 out of 5 stars
Got this for my son for Xmas and I can't connect it tells me error,1.0 out of 5 stars
ty,2.0 out of 5 stars
I bought this phone and it loses a charge really quick. The phone will have a 100% charged battery and within 5-10 minutes the battery charge goes down to 30%-50%,1.0 out of 5 stars
a fraud. battery lasts an hour having loaded completely and has operational failures. I do not recommend,1.0 out of 5 stars
"The phone is in good condition. The only complaint I have is that the battery dies quickly, but that might just be an iphone thing.",4.0 out of 5 stars
Works Great💯,5.0 out of 5 stars
The battery doesn't work well and the charge doesn't last. Don't recommend buying refurbished devices.,2.0 out of 5 stars
phone did not work. Keypad to enter number/letterswas not functional. I did return it and got a quick refund,1.0 out of 5 stars
It is a terrible phone I wish I could send it back,1.0 out of 5 stars
Garbage. Died after the 90 day warranty. $150 for nothing.,1.0 out of 5 stars
Thank you!,5.0 out of 5 stars
It did not work.  It would not connect to the phone carrier.  Antena broken.,1.0 out of 5 stars
"Ordered one, it stopped working in a week. Ordered another, it stopped in a month. Do not buy this",1.0 out of 5 stars
I have no problems with the iPhone it works great and good condition too awesome thank you,5.0 out of 5 stars
Use 1 hour to show no electricity,1.0 out of 5 stars
worked well,5.0 out of 5 stars
ZERO stars.  Phone crashes after 1 hr/ defective!!  Don't buy this product.,1.0 out of 5 stars
Nice,5.0 out of 5 stars
I lusses the this item. I'm not happy. Because it's not working. I send the post office. not a ups are you fund this item.,1.0 out of 5 stars
My daughter was happy this Christmas.,5.0 out of 5 stars
Bought it for my niece. She loves it!,5.0 out of 5 stars
📦💯👍🏻❤️,5.0 out of 5 stars
Phone didn't work when I recieved it and have to wait over a week for one that works. Not very good customer service. Very disappointed!,1.0 out of 5 stars
"it came perfectly fine even though it did not have the apple box, not fake, and works perfectly with no troubles.",5.0 out of 5 stars
Very good,5.0 out of 5 stars
Very happy with the quality and price also.,4.0 out of 5 stars
We were told by carrier that phone was locked. It was not. Just had worthless employee at AT&T.  Phone is fine and works well.,3.0 out of 5 stars
Another happy customer,5.0 out of 5 stars
Excellent,5.0 out of 5 stars
Works fine!,3.0 out of 5 stars
I was sold a bad phone and it did not last 6 months. Furious...,1.0 out of 5 stars
The phone is working just like new.,5.0 out of 5 stars
This phone won't stay on if it's not on the charger!! So upset.,1.0 out of 5 stars
My mom loves her iphone5s for Mother's Day gift.,5.0 out of 5 stars
"Battery port stopped working after only two months, waste of money",1.0 out of 5 stars
great and it arrived early!!! Love it but it has a purple square on the screen. its annoying but otherwise great!,4.0 out of 5 stars
The screen of this cellphone has lifted by left side.,2.0 out of 5 stars
"Very happy with my new iphone! Had to reboot it, but all went well with getting it turned on with my carrier. Thank you!",5.0 out of 5 stars
The details need to be more explicit in big bold letters that the phones for Sprint users cannot be unlocked or compatible.,1.0 out of 5 stars
The iphone would shut off at 30% and wouldn't hold a charge.,1.0 out of 5 stars
very good,4.0 out of 5 stars
it sucks and i will never buy a phone on amazon again it freeze a lot it doesn't s work you can hear it was ringing. I do not recommend it  this person.,1.0 out of 5 stars
The packaging was all open and the charger doesn't work.,3.0 out of 5 stars
Apple Support says I bought it with a fault battery. Won't hold a charge longer than 5 minutes.,2.0 out of 5 stars
Bought this phone for my wife's birthday. Ordered GSM and received other one.  Ringer only rang once if at all and vibrate would not turn off.,1.0 out of 5 stars
"Works great, no blemishes on the phone.",5.0 out of 5 stars
Phone is awesome thank you.,5.0 out of 5 stars
I ended up getting a phone that only worked when it was plugged in. Called the company and they never call you back.,1.0 out of 5 stars
"The battery loses power incredibly fast. I do not have a lot of apps and I have nothing continually running in the background, so this tells me the battery just sucks",2.0 out of 5 stars
The phone came out corrupted is not bad at all,1.0 out of 5 stars
I am extremely disappointed in this product the phone was not unlocked like they said and did not work with at&t. 0/10 would not recommend.,1.0 out of 5 stars
Working great.,5.0 out of 5 stars
This phone will not keep is charge. You can charge it up use it one time and the battery life will drop to 50% off one phone call.,1.0 out of 5 stars
"The phone itself was fine,  but it Verizon wasn't able to set up service on it.",3.0 out of 5 stars
"cant make calls without loud static in the background,  problem with the mic on the dock connector that used during calls, can only hear calls on speaker",2.0 out of 5 stars
Don't know what the phone card to get for my phone or what sim card I need,2.0 out of 5 stars
Worked great. I just transfered my information and wham i was good to go!!,5.0 out of 5 stars
The Battery Does not work as expected. Only last till 60% and then the phone died,1.0 out of 5 stars
The battery is messed up. Wouldn't recommend that anyone else buy it.,3.0 out of 5 stars
Left speaker doesn't work and doesn't keep charge for a long time,4.0 out of 5 stars
Love these phones,4.0 out of 5 stars
"Although the sticker says ""Verizon"" I was able to take this to the AT&T Store and have it set up under my current plan.  My one complaint is there is a pink shadow on the screen, that looks like pixel damage.  I think this is a case of you get what you pay for.  If you want a perfect phone, this might not be the seller for you, but so far it works as expected.",3.0 out of 5 stars
Todo ok,5.0 out of 5 stars
Phone will not hold a charge,1.0 out of 5 stars
"I returned the greetings iphone battery problems, please when you receive money reembolseme thank you very much and sorry for the inconvenience",1.0 out of 5 stars
The phone holds a very poor charge dies on 40% battery life and the home button spins very poor excuse for a certified phons,1.0 out of 5 stars
This item came without its charger and also the battery dies after 2 minutes and goes off,1.0 out of 5 stars
It is all right for me. Thank you.,5.0 out of 5 stars
"Battery life terrible, really terrible but every other thing is fine.",2.0 out of 5 stars
Nice every good,5.0 out of 5 stars
"one of the phones keeps randomly dying, it logs me out of apps, and sometimes wont let me click onto apps.",1.0 out of 5 stars
Battery life was pretty bad. Would go from 30+% to a completely dead battery in a few minuets.,2.0 out of 5 stars
Phone was not good it went out,1.0 out of 5 stars
It is not straight talk compatible and it will be at 27% and shut off and say you need to charge it,1.0 out of 5 stars
"When I received it , it wouldn't turn on. Super pissed about it tbh",1.0 out of 5 stars
"Workes as expected. Cosmetically clean, functionally correct.",4.0 out of 5 stars
"The battery is shot, once it comes off the charger it dies in 20 minutes wether in use or not",1.0 out of 5 stars
nice,5.0 out of 5 stars
Fantastic buy,5.0 out of 5 stars
Why the iphone come without box and charge. It is new !!!!!!!!!!!!,2.0 out of 5 stars
It was in great condition and it worked absolutely fine.,5.0 out of 5 stars
Phone cuts out and runs hot,1.0 out of 5 stars
Great! As expected! Tnx,5.0 out of 5 stars
Ok I gave this a 5 stars because it is a nice refurbished iphone 5. The one I got I could not hook it up to straight talk which I intended to for my daughter. I was able to hook it up through Cricket thank goodness because I was frustrated that it wouldn't work with straight talk I'm just glad that I got it hook up for her at all. That said I'd you plan on hooking up with ST I would recommend a AT&T version. Not this one. Some other reviews say yes on ST but it is hit and miss I was just glad to have found Cricket that would hook it up with unlimited for 40 bucks. Anyways good luck.,5.0 out of 5 stars
Phone screen keeps turning black don't buy,1.0 out of 5 stars
unpredictable performance; randomly stored info just pops up,3.0 out of 5 stars
"Having fun learning to use it, it seem to be very user friendly",5.0 out of 5 stars
"First charging was realy long, almost 24 h. Than it was ok.",4.0 out of 5 stars
Love it,5.0 out of 5 stars
Battery wasnt any good. Almost damaged the phone,4.0 out of 5 stars
Not good the phone start giving me problems after couple days,1.0 out of 5 stars
It is  not charging  not working,1.0 out of 5 stars
The phone is not in good working order it gets stuck at times,2.0 out of 5 stars
My boyfriend purchased an iPhone 7 as a gift,1.0 out of 5 stars
ok,5.0 out of 5 stars
The battery was dead .... the battery wouldn't work for more than 5 mins.,1.0 out of 5 stars
Great no problems,5.0 out of 5 stars
Great phone for the price.,4.0 out of 5 stars
"Phone came in right on time, an it's works GOOD lol",5.0 out of 5 stars
I received a blu phone !!!!,1.0 out of 5 stars
Very good. It was perfect. Includes power cord but not the power adaptor.,5.0 out of 5 stars
"Doesn't hold charge at all, should be illegal to sell these lemons...waste of money",1.0 out of 5 stars
Phone does NOT hold a charge :(,2.0 out of 5 stars
Works fine,4.0 out of 5 stars
Realy very bad.,1.0 out of 5 stars
"It was not working,didn't even worked",1.0 out of 5 stars
The power button broke a week later and jack messes up,1.0 out of 5 stars
Good phone,5.0 out of 5 stars
battery & screen no good & phone turn off randomly. hope others had better luck,1.0 out of 5 stars
Nice phone,5.0 out of 5 stars
us'less,1.0 out of 5 stars
Orden no recibido,2.0 out of 5 stars
Phone would not charge.,1.0 out of 5 stars
Power kept cycling often on,1.0 out of 5 stars
Batt was bad,3.0 out of 5 stars
Works perfect,5.0 out of 5 stars
Excellent product,5.0 out of 5 stars
It is just what I needed/wanted.  Thank you,5.0 out of 5 stars
"Claims to come with all original accessories, did not. Just thrown in a random box.",1.0 out of 5 stars
Defective battery,2.0 out of 5 stars
very good! thank you!,5.0 out of 5 stars
does work as specified.Has battery issues,2.0 out of 5 stars
"Wonderful condition, works great, and fast shipping.",5.0 out of 5 stars
So far works great I've had it for a week. No issues so far. thanks,5.0 out of 5 stars
Good phone!,5.0 out of 5 stars
It's good,3.0 out of 5 stars
Lock button barely works. Down volume button doesn't work at all,2.0 out of 5 stars
the product is really good ...better as compared to its price,4.0 out of 5 stars
Phone did not come with SIM card or Manual for phone,2.0 out of 5 stars
Great,5.0 out of 5 stars
"Arrived on time, it looks like new!  Works great, holds a charge, recharges quickly.  Went ahead and ordered one for my husband!  After a couple of weeks the home button stopped working.  My son pointed out to me that it wasn't an original button, they are refurbished phones so it is not unexpected that the home button would have been repaired.  I returned the phone and they issued a refund.  I ordered another one from them the same day I shipped the first one back.  This replacement phone is working great, holds a charge for a long time, charges quickly, all the buttons work great.  When I'm ready to upgrade to a 6 I hope this company has refurbished phones, I wouldn't hesitate to buy from them again.",5.0 out of 5 stars
The battery dies quickly,1.0 out of 5 stars
"The phone is damaged, the batery doesnt work.",1.0 out of 5 stars
We had to return it. The battery was dead,1.0 out of 5 stars
IT WAS GREAT.SO FAR SO GOOD.,5.0 out of 5 stars
Good Price and Good quality!,5.0 out of 5 stars
"When I opened the box, I was very pleased! The phone looked practically new. However, when I went to charge it it would not charge. I tried the charger they sent it with and the charger I already owned. Neither registered. The phone will not charge. The least they could do was make sure the product was functional before they send it out. I'm very irritated and displeased with the product. Will be returning it immediately.",1.0 out of 5 stars
Bad bad bad bad it was BLACKLISTEDDD,1.0 out of 5 stars
Did not work with At$T service so had to return,1.0 out of 5 stars
Everything I wanted in an I phone,5.0 out of 5 stars
Looks band new!,4.0 out of 5 stars
Great thabk u,5.0 out of 5 stars
I doesn't keep the charge I want to return back,1.0 out of 5 stars
It was broken,1.0 out of 5 stars
It works so good:),5.0 out of 5 stars
Like it,5.0 out of 5 stars
Phone only worked for 2 months ....,1.0 out of 5 stars
"very Good Quality , it works as expected",5.0 out of 5 stars
Excellent condition!,5.0 out of 5 stars
battery was broken.,2.0 out of 5 stars
The battery won't hold a charge.,1.0 out of 5 stars
Love it!!!,5.0 out of 5 stars
Battery power is not good,2.0 out of 5 stars
"Excelente,",5.0 out of 5 stars
Excellent,5.0 out of 5 stars
Battery dies fast,3.0 out of 5 stars
as advertised,5.0 out of 5 stars
"The phone came in a cheap hand made hard paper case, duplicate low quality charger and charger code, the ear phone was not included. The phone never switched on, and felt like it a duplicate iPhone.",1.0 out of 5 stars
Great,3.0 out of 5 stars
Love it!!! Works PERFECT!(:,5.0 out of 5 stars
good,5.0 out of 5 stars
Great condition !!!!,5.0 out of 5 stars
Excelent product and delivery,5.0 out of 5 stars
Was delivered quickly and works great!,5.0 out of 5 stars
few scratches,3.0 out of 5 stars
"The iPhone 5 was received in excellent condition, packaged with cord and charger. The unit was in excellent condition, it look new. Very pleased with the iPhone it operates problem free. Had a dianostic test done on the phone by our Apple retail outlet, the results were that it is in perfect operating condition. Very good buy and we are a very pleased customer. Thank you.",5.0 out of 5 stars
Great,5.0 out of 5 stars
Battery performance too poor,2.0 out of 5 stars
Very good,4.0 out of 5 stars
"The iPhone 5 is in excellent condition.  A wall charger and a USB charging cable were included.  No other accessories were included.  Delivery via Prime arrived on schedule.  The only minor problem is that a tool to allow installing a SIM card was not included.  The primary reason to buy an unlocked phone is to be able to easily change cell service providers; a SIM card tool should be provided (Apple provides SIM card tools with new unlocked phones).  However, a straightened paper clip can be used instead of the Apple tool so this is a minor issue.",5.0 out of 5 stars
Great phone,5.0 out of 5 stars
Perfect!,5.0 out of 5 stars
"I purchased this product a few months ago and from the very beginning it was an awful phone. I would charge the phone to its full capacity which was 81% according to the phone, it would only last me about 5 hours if that without me even using it. as the weeks went on it only got worse and worse. The IPhone would die on 50% and not turn back on until i connected it to a charger, after i plugged it in it would go back to 50 % charged. to this day it continues to not hold a charge",1.0 out of 5 stars
"It was not an AT&T phone it was a Verizon phone. Anyways it worked, but the refurb was mediocre at best. There were a lot of scratches on the phone. It was not aesthetically pleasing as I'd hoped.",3.0 out of 5 stars
"It was said that the new phone, and the phone came without a box open, in a plastic bag. Has its original charge, put do not know what the other is charging. Generally awful !!!",1.0 out of 5 stars
"I was very impressed with the phone I purchased. We have had no issues with the phone, and it looked brand new. I would use this seller again. It arrived on time, and was packaged very well. Im surprised you could get a phone in this condition for so cheap.",5.0 out of 5 stars
"This is a replacement and upgrade to a previous version. The price was affordable and given my past experience as a iPhone holder, as well as iPhone's sterling track record, I know I'd get good mileage from this item. I'm very happy with my purchase.",4.0 out of 5 stars
"I was concerned, earlier, after I had purchased a reconditioned iPhone from another seller. This was some 2 years ago. I am totally satisfied with the iPhone 5 I purchased from you.  It was in excellent condition. I am really enjoying it.",5.0 out of 5 stars
"My daughters bought these and they were delivered yesterday.  Both came with hazing on the screen that the AT&T service rep said would only get worse.  One works fine, but the other had the battery die today and it will not re-charge.  My daughter is so disappointed!  $150 is a lot of money for a child and she earned it herself.  Plus, this was to replace her old phone so we went to AT&T and got everything switched and all of her apps downloaded only for this to happen.  DO NOT BUY FROM THIS VENDOR!  I am just hoping for an easy return process...",1.0 out of 5 stars
"This phone purchase has been most acceptable and has worked perfectly since day one. Thrilled to have it, have GSM network and aboslutely no problems! Like brand new, would buy again from this seller if needed.  Thank you so much, my daughter is thrilled with her upgrade.",5.0 out of 5 stars
"It arrived in perfect condition and I had no trouble getting it ""up and running"" and my old cell phone data into it.  I like very much the camera too as I never used mine on my old cell (3).",5.0 out of 5 stars
I had to buy a sim card (Not a complaint).,5.0 out of 5 stars
The phone was in great condition turned on and work in initially as expected but then again glitches turn off without any kind of warning however it was returned it easily without any kind of problem which I believe is a plus for the vendor so I rated it at least a 4 star,4.0 out of 5 stars
I hate that the battery is half way dead after an hour of youtube! I have to constantly be charging it.,3.0 out of 5 stars
Purchased as holiday present for a youngster.  Works perfectly and we all are very happy about this phone especially the little one. Win win! YAY!,5.0 out of 5 stars
"Arrived with a dead battery, would not take a charge.",1.0 out of 5 stars
Thanks you,5.0 out of 5 stars
Great,5.0 out of 5 stars
"The phone was not compatible with the network. When taken to the store to activate, they said the serial number was not recognizable or linked to any type of device period. So frustrating!!!",1.0 out of 5 stars
excelent,5.0 out of 5 stars
"The battery on this phone is a dud. I can only use the phone for short intervals without it being plugged in. The buyer bought this phone for my Christmas present, which means I've only been using it for 6 months. Now I see it is too late to return it or exchange it, I'm disappointed. I would really like an exchange.",5.0 out of 5 stars
This phone was not unlocked!!!!! How is that possible????????? Now i have to send it back and wait until it gets received before i can get another phone!!!!!!!!!!!!,1.0 out of 5 stars
It's a good price but keeps cutting off when phone is not dead.  Battery life very weak.,3.0 out of 5 stars
